moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes,difficulty,option_scenarios
SeaWorldHomeStage:2225:1105,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Sea Gardening: Ocean Trench Seed,SeaWorldHomeStage:2225:1105,2225,1105,ShineFlag_None,SeaWorldHomeStage::place::new_place_5,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,2350.000,-6200.000,-32950.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,37,-1,15,false,false,1;2;3;4,育つ草種,咲いた！ 大海溝の種,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldHomeStage:3104:1106,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Sea Gardening: Hot-Spring Seed,SeaWorldHomeStage:3104:1106,3104,1106,ShineFlag_None,SeaWorldHomeStage::place::new_place_5,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,17919.801,499.000,-29677.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,32,-1,15,false,false,1;2;3;4,育つ草種,咲いた！ 温泉島の種,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldUtsuboCaveStage:681:1107,Seaside Kingdom,SeaWorldUtsuboCaveStage,Underwater Tunnel,subarea,Looking Back in the Dark Waterway,SeaWorldUtsuboCaveStage:681:1107,681,1107,ShineFlag_None,SeaWorldUtsuboCaveStage::entrance::PukupukuCaveStart::sub_near,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=None),true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,1025.000,100.000,-6775.000,SeaWorldUtsuboCaveStageMap.szs;ShineInfo.szs,SeaWorldUtsuboCaveStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,15,31,-1,63,false,false,1;2;3;4;5;6,シャイン【2m置き】,暗い水路を ふりむけば,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldHomeStage:3153:1120,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Bird Traveling Over the Ocean,SeaWorldHomeStage:3153:1120,3153,1120,ShineFlag_Extra,SeaWorldHomeStage::checkpoint::obj1524,,free,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"captures=Gushen | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture) | method_2(jump=Single Jump (258); cap_throw=Up Throw, Neutral Throw; other=Dive)",true,BirdGull,D,,,3,,,,-15400.000,650.000,-9500.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,59,-1,8,false,true,4,鳥[カモメ],海の渡り鳥,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldVibrationStage:15:1135,Seaside Kingdom,SeaWorldVibrationStage,Rumbling Floor Cave,subarea,A Rumble on the Seaside Floor,SeaWorldVibrationStage:15:1135,15,1135,ShineFlag_None,SeaWorldVibrationStage::entrance::shindo_Lv2::sub_near,,GroundPound,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Ground Pound) | method_2(jump=Long Jump; cap_throw=Spin Throw, Down Throw, Up Throw, Neutral Throw; other=Ground Pound)",true,,,,,,,,,-3000.000,975.000,1100.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,28,-1,63,false,false,1;2;3;4;5;6,ここ掘れポイント,ブルブル！ 海の ふるえる床,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldHomeStage:3622:1151,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Bubblaine Northern Reaches,SeaWorldHomeStage:3622:1151,3622,1151,ShineFlag_None,SeaWorldHomeStage::checkpoint::obj2266,,GroundPound | Pukupuku,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None, Ground Pound)",true,,,,,,,,,600.000,-453.154,-35550.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,21,-1,63,false,false,1;2;3;4;5;6,ここ掘れポイント,シュワシュワーナ 北の果て,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SeaWorldHomeStage:4391:1163,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Taking Notes in the Sea,SeaWorldHomeStage:4391:1163,4391,1163,ShineFlag_Extra,SeaWorldHomeStage::checkpoint::obj2266,,Pukupuku | (KingdomAccess_Seaside & NeutralThrow) | (GroundPound & Dive),WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,"captures=Cheep-Cheep | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Capture)",true,,,,,,,,,6200.000,-150.052,-18600.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,63,-1,8,false,true,4,音符オブジェ(1つ目),海中で 音符集め,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual;advanced;casual,
SnowWorldHomeStage:769:2,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,Moon Shards in the Snow,SnowWorldHomeStage:769:2,769,2,ShineFlag_None,SnowWorldHomeStage::checkpoint::obj1066,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Cap Return Jump (400); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None) | method_2(jump=Long Jump; cap_throw=Up Throw; other=None)",true,,,,,,,,,-1400.000,1750.000,7850.000,ShineInfo.szs,ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,2,-1,14,false,false,2;3;4,シャインチップ全取得監視者,集めて！ 雪のムーンチップ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldHomeStage:1049:3,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,Taking Notes: Snow Path Dash,SnowWorldHomeStage:1049:3,1049,3,ShineFlag_None,SnowWorldHomeStage::checkpoint::obj1066,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=None) | method_2(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Roll Boost),true,,,,,,,,,-4150.000,1350.000,-4750.000,ShineInfo.szs,ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,3,-1,14,false,false,2;3;4,音符オブジェ(1つ目),雪道ダッシュで 音符集め,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldHomeStage:1086:4,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,Fishing in the Glacier!,SnowWorldHomeStage:1086:4,1086,4,ShineFlag_None,SnowWorldHomeStage::checkpoint::obj1066,,JugemFishing,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"captures=Locked behind Default Capture | method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw)",true,FishingFish,D,,,1;2;3,,,,11900.000,950.000,9950.000,SnowWorldHomeStageMap.szs;ShineInfo.szs,SnowWorldHomeStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,3,5,-1,14,false,false,2;3;4,魚影,氷河で フィッシング！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldHomeStage:1116:6,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,Above the Freezing Fishing Pond,SnowWorldHomeStage:1116:6,1116,6,ShineFlag_Extra,SnowWorldHomeStage::checkpoint::obj1066,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,ShineAddByRockAddHeight,B,-1,,3,-1,None,,12400.000,3700.000,10750.000,SnowWorldHomeStageMap.szs;ShineInfo.szs,SnowWorldHomeStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,25,-1,8,false,true,4,シャイン【月の石追加版2m】,凍てつく釣り堀の上に,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldHomeStage:581:7,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,Ice Floe Swimming,SnowWorldHomeStage:581:7,581,7,ShineFlag_Extra,SnowWorldHomeStage::checkpoint::obj1066,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,ShineAddByRock,B,-1,,3,-1,None,,11900.000,650.000,3100.000,SnowWorldHomeStageMap.szs;ShineInfo.szs,SnowWorldHomeStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,30,-1,8,false,true,4,シャイン【月の石追加版】,流氷スイミング,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldHomeStage:1113:8,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,Shining on High,SnowWorldHomeStage:1113:8,1113,8,ShineFlag_Extra,SnowWorldHomeStage::checkpoint::obj1066,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"captures=Locked behind Default Capture, Frog, Paragoomba, Glydon, Uproot, Shiverian, Gushen, Parabones, Yoshi, Dino | method_1(jump=Triple Jump (550); cap_throw=No Cap Throw Needed; other=None) | method_2(jump=No Jump Needed; cap_throw=Neutral Throw, Down Throw, Up Throw, Spin Throw; other=Capture)",true,ShineAddByRock,B,-1,,3,-1,None,,-2600.000,5700.000,8050.000,SnowWorldHomeStageMap.szs;ShineInfo.szs,SnowWorldHomeStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,26,-1,8,false,true,4,シャイン【月の石追加版】,高台の上で かがやいて,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldHomeStage:1115:9,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,"Deep in the Cold, Cold Water",SnowWorldHomeStage:1115:9,1115,9,ShineFlag_Extra,SnowWorldHomeStage::checkpoint::obj1066,,GroundPound | PukupukuSnow,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=Ground Pound),true,,,,,,,,,4900.000,550.000,-5050.000,ShineInfo.szs,ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,28,-1,8,false,true,4,ここ掘れポイント,冷たい冷たい 水の底から,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldHomeStage:1117:10,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,It Popped Out of the Ice,SnowWorldHomeStage:1117:10,1117,10,ShineFlag_Extra,SnowWorldHomeStage::checkpoint::obj1066,,(Byugo & GroundPound) | (WallJump & GroundPound) | (Vault & GroundPound & NeutralThrow) | (Dive & GroundPound) | (Backflip & LedgeGrab & GroundPound) | (GroundPound & GroundPoundJump & LedgeGrab) | (SideFlip & LedgeGrab & GroundPound) | (Spin & LedgeGrab & GroundPound) | (TripleJump & GroundPound),WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Backflip/Vault/Side Flip (496); cap_throw=No Cap Throw Needed; other=Ledge Grab, Ground Pound)",true,,,,,,,,,550.000,3500.000,450.000,ShineInfo.szs,ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,27,-1,8,false,true,4,ここ掘れポイント,氷の中から とび出した,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
IceWaterDashExStage:81:12,Snow Kingdom,IceWaterDashExStage,Dashing Over Cold Water,subarea,Dashing Over Cold Water!,IceWaterDashExStage:81:12,81,12,ShineFlag_None,IceWaterDashExStage::entrance::EX_IceWaterDash_Exit::sub_far,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-26450.000,8650.000,22600.000,IceWaterDashExStageMap.szs;ShineInfo.szs,IceWaterDashExStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,15,8,-1,15,false,false,1;2;3;4,シャイン,ダッシュ！ ダッシュ！ 冷たい水,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
IceWaterDashExStage:262:13,Snow Kingdom,IceWaterDashExStage,Dashing Over Cold Water,subarea,Dashing Above and Beyond!,IceWaterDashExStage:262:13,262,13,ShineFlag_None,IceWaterDashExStage::entrance::EX_IceWaterDash_Exit::sub_far,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-26450.000,16700.000,33800.000,IceWaterDashExStageMap.szs;ShineInfo.szs,IceWaterDashExStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,15,41,-1,15,false,false,1;2;3;4,シャイン【2m置き】,ダッシュ！ ダッシュ！ 急こう配,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
IceWaterBlockExStage:170:14,Snow Kingdom,IceWaterBlockExStage,Freezing Water,subarea,Jump 'n' Swim in the Freezing Water,IceWaterBlockExStage:170:14,170,14,ShineFlag_None,IceWaterBlockExStage::entrance::EX_IceWater_Exit::sub_far,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Damage Boost)",true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,4000.000,2400.000,-2400.000,IceWaterBlockExStageMap.szs;ShineInfo.szs,IceWaterBlockExStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,15,7,-1,63,false,false,1;2;3;4;5;6,シャイン【2m置き】,とんで 泳いで 凍える水,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
IceWaterBlockExStage:363:15,Snow Kingdom,IceWaterBlockExStage,Freezing Water,subarea,Freezing Water Near the Ceiling,IceWaterBlockExStage:363:15,363,15,ShineFlag_None,IceWaterBlockExStage::entrance::EX_IceWater_Exit::sub_far,,Climb,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Damage Boost)",true,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,2400.000,7350.000,-3200.000,IceWaterBlockExStageMap.szs;ShineInfo.szs,IceWaterBlockExStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,15,42,-1,63,false,false,1;2;3;4;5;6,シャイン,天井裏の 凍える水,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
KillerRailCollisionExStage:2902:31,Snow Kingdom,KillerRailCollisionExStage,Wintery Flower Road,subarea,Running the Flower Road,KillerRailCollisionExStage:2902:31,2902,31,ShineFlag_Extra,KillerRailCollisionExStage::entrance::EX_RailCol2_Exit::sub_far,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,ShineAddByRockAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-21750.000,3200.000,-2600.000,KillerRailCollisionExStageMap.szs;ShineInfo.szs,KillerRailCollisionExStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,15,33,-1,8,false,false,4,シャイン【月の石追加版2m】,走って逃げて フラワーロード,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
KillerRailCollisionExStage:4422:32,Snow Kingdom,KillerRailCollisionExStage,Wintery Flower Road,subarea,Looking Back on the Flower Road,KillerRailCollisionExStage:4422:32,4422,32,ShineFlag_Extra,KillerRailCollisionExStage::entrance::EX_RailCol2::sub_near,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-4950.000,2600.000,-1900.000,KillerRailCollisionExStageMap.szs;ShineInfo.szs,KillerRailCollisionExStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,15,46,-1,8,false,false,4,シャイン【2m置き】,フラワーロードで ふり返って,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
ByugoPuzzleExStage:69:33,Snow Kingdom,ByugoPuzzleExStage,Ty-Foo Sliding Puzzle,subarea,Blowing and Sliding,ByugoPuzzleExStage:69:33,69,33,ShineFlag_None,ByugoPuzzleExStage::entrance::ByugoPuzzle::sub_near,,Byugo,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,0.000,1700.000,-2300.000,ByugoPuzzleExStageMap.szs;ShineInfo.szs,ByugoPuzzleExStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,15,11,-1,15,false,false,1;2;3;4,シャイン,吹いて滑って,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldHomeStage:1309:678,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,Snow Kingdom Timer Challenge 1,SnowWorldHomeStage:1309:678,1309,678,ShineFlag_None,SnowWorldHomeStage::checkpoint::obj1066,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,,,,,,,,,10350.000,2187.960,-700.000,ShineInfo.szs,ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,1,-1,14,false,false,2;3;4,帽子掛け（タイマー）,雪の国で チクタク・アスレチック １,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldHomeStage:1321:686,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,Snow Kingdom Timer Challenge 2,SnowWorldHomeStage:1321:686,1321,686,ShineFlag_None,SnowWorldHomeStage::checkpoint::obj1066,,Climb | Dive | LongJump | TripleJump,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=Climb)",true,,,,,,,,,750.000,1483.920,6950.000,ShineInfo.szs,ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,4,-1,14,false,false,2;3;4,帽子掛け（タイマー）,雪の国で チクタク・アスレチック ２,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldHomeStage:1338:694,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,Captain Toad is Chilly!,SnowWorldHomeStage:1338:694,1338,694,ShineFlag_None,SnowWorldHomeStage::checkpoint::obj1066,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,method_1(jump=No Jump Needed; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,3300.000,3600.000,-8750.000,ShineInfo.szs,ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,6,-1,15,false,false,1;2;3;4,キノピオ隊長,さむい！ キノピオ隊長,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldHomeStage:1359:695,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,Snow Kingdom Regular Cup,SnowWorldHomeStage:1359:695,1359,695,ShineFlag_None,SnowWorldHomeStage::checkpoint::obj1066,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=No Jump Needed; cap_throw=Up Throw, Neutral Throw, Down Throw, Spin Throw; other=Damage Boost) | method_2(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Ground Pound, Damage Boost)",true,,,,,,,,,-7424.620,3070.000,-5091.170,ShineInfo.szs,ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,23,-1,12,false,false,3;4,駆けっこ開始Npc,雪の国 レギュラーカップ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldCloudBonusExStage:5375:830,Snow Kingdom,SnowWorldCloudBonusExStage,Spinning Above the Clouds,subarea,Spinning Above the Clouds,SnowWorldCloudBonusExStage:5375:830,5375,830,ShineFlag_None,SnowWorldCloudBonusExStage::entrance::EX_SkyBonus::sub_near,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None) | method_2(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Ground Pound)",true,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-2450.000,9900.000,-3500.000,SnowWorldCloudBonusExStageMap.szs;ShineInfo.szs,SnowWorldCloudBonusExStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,15,9,-1,14,false,false,2;3;4,シャイン,くるくる雲の上,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldCloudBonusExStage:5760:831,Snow Kingdom,SnowWorldCloudBonusExStage,Spinning Above the Clouds,subarea,High-Altitude Spinning,SnowWorldCloudBonusExStage:5760:831,5760,831,ShineFlag_None,SnowWorldCloudBonusExStage::entrance::EX_SkyBonus::sub_near,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None) | method_2(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Ground Pound)",true,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-2450.000,13700.000,2600.000,SnowWorldCloudBonusExStageMap.szs;ShineInfo.szs,SnowWorldCloudBonusExStageMap.byml;ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,15,43,-1,14,false,false,2;3;4,シャイン,くるくる上昇気流,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
SnowWorldLobby000Stage:684:843,Snow Kingdom,SnowWorldLobby000Stage,Class A Lobby,subarea,Forgotten in the Holding Room,SnowWorldLobby000Stage:684:843,684,843,ShineFlag_Extra,SnowWorldLobby000Stage::place::new_place,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=Single Jump (258); cap_throw=Neutral Throw, Down Throw, Up Throw, Spin Throw; other=None) | method_2(jump=Single Jump (258); cap_throw=No Cap Throw Needed; other=Roll)",true,,,,,,,,,-950.000,1500.000,150.000,ShineInfo.szs,ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,39,-1,8,false,true,1;2;3;4;5;6,木箱,控え室の置き忘れ,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,"2,3,4,5"
SnowWorldShopStage:24:868,Snow Kingdom,SnowWorldShopStage,Crazy Cap Store,subarea,Shopping in Shiveria,SnowWorldShopStage:24:868,24,868,ShineFlag_None,SnowWorldShopStage::entrance::ShopDoor::sub_near,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,"not ""free""",method_1(jump=Long Jump; cap_throw=No Cap Throw Needed; other=None),true,,,,,,,,,-950.000,1500.000,150.000,ShineInfo.szs,ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,16,-1,63,false,false,1;2;3;4;5;6,ショップ店員,パウダーボウルで お買い物,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
IceWalkerExStage:18:877,Snow Kingdom,IceWalkerExStage,Koopa Walking in Snow,subarea,Walking on Ice!,IceWalkerExStage:18:877,18,877,ShineFlag_None,IceWalkerExStage::entrance::FigureWalker::sub_near,,free,WorldPeace_Snow,MoonRockActive_Snow,primary,unrated,,"method_1(jump=No Jump Needed; cap_throw=Neutral Throw, Up Throw, Down Throw, Spin Throw; other=None)",true,,,,,,,,,6752.870,1500.000,-2580.940,ShineInfo.szs,ShineList_SnowWorldHomeStage.byml;ShinePosList.byml,1,10,-1,14,false,false,2;3;4,フィギュアウォーキングNpc,氷で ウォーキング！,Use placement_stage_map_indices for StageMap availability and requirement_expr for local ability/capture needs. placement_scenario_no_values is the raw object ScenarioNo field.,casual,
