edge_id,kingdom,area_scope,from_node_id,to_node_id,requirement_expr,requirement_notes,edge_type,difficulty,bidirectional,source,notes,option_scenarios,status
edge_user_0667,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::RoomEventWorldSea::home_in,SeaWorldHomeStage::checkpoint::obj1524,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0668,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldEX1a::home_in,SeaWorldHomeStage::checkpoint::obj1524,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0669,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::entrance::SeaWorldEX1a::home_in,Hosui,,human_route,casual,false,editor,Reverse of edge_user_0668.,,
edge_user_0670,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldEX3a::home_in,SeaWorldHomeStage::checkpoint::obj2266,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0672,Seaside Kingdom,overworld,SeaWorldSphinxQuizZone::start,SeaWorldHomeStage::checkpoint::obj2264,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0674,Seaside Kingdom,overworld,SeaWorldUnderGlassZone::checkpoint::obj153,SeaWorldHomeStage::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0675,Seaside Kingdom,overworld,SeaWorldLavaZone::checkpoint::obj182,SeaWorldHomeStage::checkpoint::obj2266,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0676,Seaside Kingdom,overworld,SeaWorldLongReefZone::start,SeaWorldHomeStage::checkpoint::obj2266,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0679,Seaside Kingdom,overworld,SeaWorldWallCaveWestZone::start,SeaWorldUnderGlassZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0680,Seaside Kingdom,subarea,SeaWorldCostumeStage::entrance::CostumeEventSeaWorld::sub_near,SeaWorldCostumeStage::entrance::CostumeEventSeaWorld::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0681,Seaside Kingdom,subarea,SeaWorldVibrationStage::entrance::shindo_Lv2::sub_near,SeaWorldVibrationStage::entrance::shindo_Lv2::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0682,Seaside Kingdom,subarea,SeaWorldSecretStage::entrance::TreasureEventWorldSea::sub_near,SeaWorldSecretStage::entrance::TreasureEventWorldSea::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0683,Seaside Kingdom,subarea,TogezoRotateExStage::entrance::SeaWorldMoonEX2::sub_near,TogezoRotateExStage::entrance::SeaWorldMoonEX2::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0684,Seaside Kingdom,subarea,SenobiTowerExStage::entrance::SeaWorldEX3a::sub_near,SenobiTowerExStage::entrance::SeaWorldEX3b::sub_far,Senobi,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0685,Seaside Kingdom,subarea,SenobiTowerExStage::entrance::SeaWorldEX3b::sub_far,SenobiTowerExStage::entrance::SeaWorldEX3a::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0684.,,
edge_user_0686,Seaside Kingdom,subarea,SeaWorldSneakingManStage::entrance::RoomEventWorldSea::sub_near,SeaWorldSneakingManStage::entrance::RoomEventWorldSea::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0344,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_2,SeaWorldHomeStage::place::new_place_3,free,,human_route,advanced,true,editor,Created in graph editor.,,
edge_user_0345,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::place::new_place_2,Climb | Hosui,,human_route,casual;advanced,false,editor,Created in graph editor.,"2,3,4,5;1,2,3,4,5",
edge_user_0346,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_2,SeaWorldHomeStage::start,free,,human_route,casual,false,editor,Reverse of edge_user_0345.,"1,2,3,4,5",
edge_user_0347,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::place::new_place_3,Hosui,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0352,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::entrance::SeaWorldEX2Return::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0353,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldEX2Return::home_out,SeaWorldHomeStage::checkpoint::obj1524,free,,human_route,casual,false,editor,Reverse of edge_user_0352.,,
edge_user_0354,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::entrance::shindo_Lv2::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0355,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1866,SeaWorldHomeStage::entrance::SeaWorldMoonEX1a::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0356,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1866,SeaWorldHomeStage::entrance::SeaWorldMoonEX1b::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0357,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldMoonEX1b::home_out,SeaWorldHomeStage::checkpoint::obj1866,free,,human_route,casual,false,editor,Reverse of edge_user_0356.,,
edge_user_0359,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2264,SeaWorldHomeStage::entrance::PukupukuCaveStart::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0360,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2264,SeaWorldHomeStage::entrance::PukupukuCaveGoal::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0361,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::PukupukuCaveGoal::home_out,SeaWorldHomeStage::checkpoint::obj2264,free,,human_route,casual,false,editor,Reverse of edge_user_0360.,,
edge_user_0363,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::entrance::SeaWorldEX1a::home_in,Hosui | WallJump | (GroundPoundJump & Vault & Dive & NeutralThrow) | (Backflip & Vault & Dive & NeutralThrow) | (SideFlip & Vault & Dive & NeutralThrow) | (GroundPoundJump & UpThrow & Dive & Vault),,human_route,casual;advanced;advanced;advanced;advanced;expert,false,editor,Created in graph editor.,,
edge_user_0364,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::entrance::SeaWorldEX1b::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0365,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldEX1b::home_out,SeaWorldHomeStage::checkpoint::obj1524,free,,human_route,casual,false,editor,Reverse of edge_user_0364.,,
edge_user_0366,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2266,SeaWorldHomeStage::entrance::SeaWorldEX3a::home_in,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0367,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2266,SeaWorldHomeStage::entrance::SeaWorldEX3b::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0368,Seaside Kingdom,overworld,SeaWorldHomeStage::entrance::SeaWorldEX3b::home_out,SeaWorldHomeStage::checkpoint::obj2266,free,,human_route,casual,false,editor,Reverse of edge_user_0367.,,
edge_user_0369,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2264,SeaWorldHomeStage::entrance::TreasureEventWorldSea::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0370,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::event::MoonRockActive_Seaside,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0592,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldWallCaveCenterZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0593,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1866,SeaWorldDamageBallZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0339,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2264,SeaWorldHomeStage::place::new_place_2,Dive | Pukupuku | KingdomAccess_Seaside,,human_route,casual;casual;expert,true,editor,Created in graph editor.,,
edge_user_0594,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_2,SeaWorldHomeStage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0595,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj2266,SeaWorldUtsuboDenZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0375,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::place::new_place_4,Hosui | (Vault & Dive & WallJump & NeutralThrow) | (UpThrow & Dive & GroundPoundJump & WallJump & Vault) | (UpThrow & Dive & SideFlip & Vault & WallJump) | (UpThrow & Dive & Backflip & Vault & WallJump) | (TripleJump & NeutralThrow & Vault & WallJump & LedgeGrab),,human_route,casual;advanced;expert;expert;expert;expert,true,editor,Created in graph editor.,,
edge_user_0376,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place,SeaWorldHomeStage::place::new_place_4,Kakku,,human_route,advanced,false,editor,Created in graph editor.,,
edge_user_0615,Seaside Kingdom,overworld,SeaWorldHomeStage::checkpoint::obj1524,SeaWorldHomeStage::place::new_place_5,Hosui | KingdomAccess_Seaside | (Vault & WallJump & NeutralThrow) | Dive | (Backflip & WallJump & NeutralThrow) | (Backflip & Vault & NeutralThrow) | (GroundPoundJump & Vault & NeutralThrow) | (GroundPoundJump & Vault & UpThrow) | (GroundPoundJump & WallJump & HammerBros) | (SideFlip & WallJump & NeutralThrow) | (SideFlip & Vault & NeutralThrow) | (SideFlip & Vault & UpThrow) | (Backflip & Vault & UpThrow) | (Spin & Vault & NeutralThrow) | (Spin & Vault & UpThrow) | (Spin & WallJump & NeutralThrow) | (TripleJump & Vault & NeutralThrow) | (TripleJump & Vault & UpThrow) | (TripleJump & WallJump & NeutralThrow),,human_route,casual;expert;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced;advanced,true,editor,Created in graph editor.,"1,2,3,4,5",
edge_user_0625,Seaside Kingdom,overworld,SeaWorldHomeStage::place::new_place_4,SeaWorldHomeStage::place::new_place,impossible,,human_route,advanced,false,editor,Reverse of edge_user_0376.,,
edge_user_0338,Seaside Kingdom,overworld,SeaWorldHomeStage::start,SeaWorldHomeStage::stage_change::Go::raw,free,,human_route,casual,false,editor,Created in graph editor.,"2,3,4,5",
edge_user_0707,Seaside Kingdom,overworld,SeaWorldHomeStage::stage_change::Go::raw,SeaWorldHomeStage::start,free,,human_route,casual,false,editor,Reverse of edge_user_0338.,"1,2,3,4,5",
edge_user_0007,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::ByugoPuzzle::home_in,SnowWorldHomeStage::start,Byugo,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0008,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::EX_IceWater::home_in,SnowWorldHomeStage::start,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0009,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::EX_IceWaterDash::home_in,SnowWorldHomeStage::start,free,,human_route,casual,false,editor,Created in graph editor.,"2,3,4,5",
edge_user_0010,Snow Kingdom,overworld,SnowWorldHomeStage::start,SnowWorldHomeStage::entrance::MoonRace::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0012,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::EX_RailCol2::home_in,SnowWorldHomeStage::start,free,,human_route,casual,true,editor,Created in graph editor.,"4,5",
edge_user_0014,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::EX_SkyBonus::home_in,SnowWorldHomeStage::start,Climb,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0015,Snow Kingdom,overworld,SnowWorldHomeStage::start,SnowWorldHomeStage::checkpoint::obj1066,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0016,Snow Kingdom,overworld,SnowWorldHomeStage::start,SnowWorldHomeStage::checkpoint::obj1387,(GroundPound & Crouch & RollBoost & Roll & Vault & Dive & NeutralThrow),,human_route,advanced,false,editor,Created in graph editor.,"1,2,3,4,5",
edge_user_0017,Snow Kingdom,overworld,SnowWorldHomeStage::start,SnowWorldHomeStage::checkpoint::obj1440,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0018,Snow Kingdom,overworld,SnowWorldHomeStage::event::MoonRockActive_Snow,SnowWorldHomeStage::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0020,Snow Kingdom,subarea,SnowWorldTownZone::start,SnowWorldTownStage::entrance::SnowUGExit::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0021,Snow Kingdom,subarea,SnowWorldByugoZone::start,SnowWorldTownZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0019,Snow Kingdom,subarea,SnowWorldGabuzouZone::start,SnowWorldTownZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0022,Snow Kingdom,subarea,SnowWorldIcicleZone::start,SnowWorldTownZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0023,Snow Kingdom,subarea,SnowWorldBalconyZone::start,SnowWorldTownZone::start,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0024,Snow Kingdom,subarea,SnowWorldTownStage::entrance::SnowCostumeEx::home_in,SnowWorldTownZone::start,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0025,Snow Kingdom,subarea,SnowWorldTownZone::start,SnowWorldTownStage::entrance::RaceEntrance::home_in,Byugo | Vault | Dive | TripleJump,,human_route,casual;advanced;advanced;advanced,true,editor,Created in graph editor.,,
edge_user_0026,Snow Kingdom,subarea,SnowWorldTownZone::start,SnowWorldTownStage::entrance::ShopDoor::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0204,Snow Kingdom,subarea,SnowWorldLobby000Stage::entrance::RaceTrackExit::sub_far,SnowWorldLobby000Stage::entrance::RaceTrackExit::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0205,Snow Kingdom,subarea,SnowWorldLobbyExStage::entrance::MoonRace::sub_far,SnowWorldLobbyExStage::entrance::MoonRace::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0206,Snow Kingdom,subarea,SnowWorldLobby000Stage::entrance::RaceTrackExit::sub_near,SnowWorldLobby001Stage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0207,Snow Kingdom,subarea,SnowWorldCostumeStage::entrance::SnowCostumeEx::sub_near,SnowWorldCostumeStage::entrance::SnowCostumeEx::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0638,Snow Kingdom,subarea,SnowWorldShopStage::entrance::ShopDoor::sub_near,SnowWorldShopStage::entrance::ShopDoor::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0639,Snow Kingdom,subarea,IceWaterDashExStage::entrance::EX_IceWaterDash::sub_near,IceWaterDashExStage::entrance::EX_IceWaterDash_Exit::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0640,Snow Kingdom,subarea,IceWaterBlockExStage::entrance::EX_IceWater::sub_near,IceWaterBlockExStage::entrance::EX_IceWater_Exit::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0641,Snow Kingdom,subarea,IceWalkerExStage::entrance::FigureWalker::sub_near,IceWalkerExStage::entrance::FigureWalker::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0642,Snow Kingdom,subarea,SnowWorldTownStage::entrance::SnowUGExit::sub_far,SnowWorldTownStage::entrance::SnowUGExit::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0643,Snow Kingdom,subarea,SnowWorldCloudBonusExStage::entrance::EX_SkyBonus::sub_near,SnowWorldCloudBonusExStage::entrance::EX_SkyBonus::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0644,Snow Kingdom,subarea,ByugoPuzzleExStage::entrance::ByugoPuzzle::sub_far,ByugoPuzzleExStage::entrance::ByugoPuzzle::sub_near,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0645,Snow Kingdom,subarea,KillerRailCollisionExStage::entrance::EX_RailCol2::sub_near,KillerRailCollisionExStage::entrance::EX_RailCol2_Exit::sub_far,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0687,Snow Kingdom,overworld,SnowWorldHomeStage::stage_change::Come::raw,SnowWorldHomeStage::checkpoint::obj1387,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0688,Snow Kingdom,overworld,SnowWorldHomeStage::start,SnowWorldHomeStage::stage_change::Go::raw,Byugo,,human_route,casual,false,editor,Created in graph editor.,"2,3,4,5",
edge_user_0689,Snow Kingdom,overworld,SnowWorldHomeStage::stage_change::Go::raw,SnowWorldHomeStage::start,free,,human_route,casual,false,editor,Reverse of edge_user_0688.,"1,2,3,4,5",
edge_user_0695,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1387,SnowWorldHomeStage::start,free,,human_route,casual,false,editor,Reverse of edge_user_0016.,"1,2,3,4,5",
edge_user_0696,Snow Kingdom,overworld,SnowWorldHomeStage::start,SnowWorldHomeStage::entrance::EX_IceWaterDash::home_in,free,,human_route,casual,false,editor,Reverse of edge_user_0009.,"2,3,4,5",
edge_user_0699,Snow Kingdom,subarea,SnowWorldTownZone::start,SnowWorldTownStage::entrance::SnowCostumeEx::home_in,Climb | (Vault & Dive & NeutralThrow) | (WallJump & NeutralThrow) | (WallJump & UpThrow) | (WallJump & DownThrow) | (WallJump & Dive & SpinThrow),,human_route,casual;advanced;advanced;advanced;advanced;advanced,false,editor,Reverse of edge_user_0024.,,
edge_user_0052,Snow Kingdom,subarea,KillerRailCollisionExStage::entrance::EX_RailCol2_Exit::sub_far,KillerRailCollisionExStage::entrance::EX_RailCol2::sub_near,KillerMagnum,,human_route,casual,false,editor,Reverse of edge_user_0051.,,
edge_user_0318,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::event::MoonRockActive_Snow,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0319,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::ByugoPuzzle::home_in,Byugo,,human_route,casual,false,editor,Created in graph editor.,"2,3,4,5",
edge_user_0320,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::ByugoPuzzle::home_in,SnowWorldHomeStage::checkpoint::obj1066,free,,human_route,casual,false,editor,Reverse of edge_user_0319.,,
edge_user_0321,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::EX_IceWaterDash::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0322,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::EX_IceWaterDash_Exit::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0323,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::EX_IceWaterDash_Exit::home_out,SnowWorldHomeStage::checkpoint::obj1066,free,,human_route,casual,false,editor,Reverse of edge_user_0322.,,
edge_user_0324,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::EX_IceWater::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0325,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::EX_IceWater_Exit::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0326,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::EX_IceWater_Exit::home_out,SnowWorldHomeStage::checkpoint::obj1066,free,,human_route,casual,false,editor,Reverse of edge_user_0325.,,
edge_user_0327,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::EX_SkyBonus::home_in,Climb,,human_route,casual,false,editor,Created in graph editor.,"2,3,4,5",
edge_user_0328,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::EX_SkyBonus::home_in,SnowWorldHomeStage::checkpoint::obj1066,free,,human_route,casual,false,editor,Reverse of edge_user_0327.,"1,2,3,4,5",
edge_user_0329,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::EX_RailCol2::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0330,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::EX_RailCol2_Exit::home_out,impossible,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0331,Snow Kingdom,overworld,SnowWorldHomeStage::entrance::EX_RailCol2_Exit::home_out,SnowWorldHomeStage::checkpoint::obj1066,free,,human_route,casual,false,editor,Reverse of edge_user_0330.,,
edge_user_0332,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::FigureWalker::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"2,3,4,5",
edge_user_0333,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::MoonRace::home_in,free,,human_route,casual,true,editor,Created in graph editor.,"4,5",
edge_user_0335,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::stage_change::Go::raw,Byugo | (Backflip & NeutralThrow & Vault & WallJump & Dive) | (GroundPoundJump & Vault & WallJump & Dive & NeutralThrow) | (SideFlip & Vault & WallJump & Dive & NeutralThrow) | (WallJump & Vault & Dive & NeutralThrow),,human_route,casual;advanced;advanced;advanced;expert,true,editor,Created in graph editor.,"2,3,4,5;1,2,3,4,5;1,2,3,4,5;1,2,3,4,5;1,2,3,4,5",
edge_user_0345,Snow Kingdom,overworld,SnowWorldHomeStage::checkpoint::obj1066,SnowWorldHomeStage::entrance::SnowUGExit::home_in,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0346,Snow Kingdom,subarea,SnowWorldLobby000Stage::entrance::RaceEntrance::sub_near,SnowWorldLobby000Stage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0347,Snow Kingdom,subarea,SnowWorldLobby000Stage::place::new_place,SnowWorldLobby000Stage::entrance::RaceEntrance::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0346.,,
edge_user_0348,Snow Kingdom,subarea,SnowWorldLobby000Stage::place::new_place,SnowWorldLobby000Stage::entrance::RaceTrackExit::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0349,Snow Kingdom,subarea,SnowWorldLobby001Stage::start,SnowWorldLobby001Stage::place::new_place,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0030,Wooded Kingdom,subarea,ShootingElevatorExStage::entrance::EX_Tankuro::sub_near,ShootingElevatorExStage::entrance::EX_Tankuro_Exit::sub_far,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0031,Wooded Kingdom,subarea,ShootingElevatorExStage::entrance::EX_Tankuro_Exit::sub_far,ShootingElevatorExStage::entrance::EX_Tankuro::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0030.,,
edge_user_0032,Wooded Kingdom,subarea,ForestWorldWaterExStage::entrance::EX_Water::sub_near,ForestWorldWaterExStage::entrance::EX_Water_Exit::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0033,Wooded Kingdom,subarea,RailCollisionExStage::entrance::EX_RailCollision::sub_near,RailCollisionExStage::entrance::EX_RailCollision_Exit::sub_far,WallJump | (Kuribo & LedgeGrab) | (Kuribo & Dive),,human_route,casual;advanced;advanced,false,editor,Created in graph editor.,,
edge_user_0034,Wooded Kingdom,subarea,RailCollisionExStage::entrance::EX_RailCollision_Exit::sub_far,RailCollisionExStage::entrance::EX_RailCollision::sub_near,(GroundPound & RollBoost & Vault & NeutralThrow & Dive) | (TripleJump & Dive & Vault),,human_route,advanced,false,editor,Reverse of edge_user_0033.,"1,2,3,4,5",
edge_user_0035,Wooded Kingdom,subarea,PackunPoisonExStage::entrance::PoisonEx::sub_near,PackunPoisonExStage::entrance::PoisonEx_Exit::sub_far,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0036,Wooded Kingdom,subarea,ForestWorldBonusStage::entrance::bonus::sub_near,ForestWorldBonusStage::entrance::bonus2::sub_far,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0037,Wooded Kingdom,subarea,ForestWorldBonusStage::entrance::bonus2::sub_far,ForestWorldBonusStage::entrance::bonus::sub_near,impossible,,human_route,casual,false,editor,Reverse of edge_user_0036.,,
edge_user_0080,Wooded Kingdom,subarea,ForestWorldWoodsStage::entrance::Jyukai001::sub_near,ForestWorldWoodsStage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0081,Wooded Kingdom,subarea,ForestWorldWoodsStage::entrance::Jyukai002::sub_near,ForestWorldWoodsStage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0082,Wooded Kingdom,subarea,ForestWorldWoodsStage::entrance::Jyukai001v::sub_near,ForestWorldWoodsStage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0083,Wooded Kingdom,subarea,ForestWorldWoodsStage::entrance::Jyukai003::sub_near,ForestWorldWoodsStage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0084,Wooded Kingdom,subarea,ForestWorldWoodsStage::entrance::Jyukai003v::sub_near,ForestWorldWoodsStage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0085,Wooded Kingdom,subarea,ForestWorldWoodsStage::entrance::Jyukai004::sub_near,ForestWorldWoodsStage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0106,Wooded Kingdom,subarea,FogMountainExStage::entrance::EX_Mist::sub_near,FogMountainExStage::place::new_place,free,,human_route,casual,false,editor,Created in graph editor.,,
edge_user_0107,Wooded Kingdom,subarea,FogMountainExStage::place::new_place,FogMountainExStage::entrance::EX_Mist::sub_near,BazookaElectric,,human_route,casual,false,editor,Reverse of edge_user_0106.,,
edge_user_0144,Wooded Kingdom,overworld,ForestWorldHomeStage::start,ForestWorldHomeStage::checkpoint::obj3708,free,,human_route,casual,true,editor,Created in graph editor.,,
edge_user_0145,Wooded Kingdom,overworld,ForestWorldHomeStage::checkpoint::obj3708,ForestWorldHomeStage::checkpoint::obj447,Senobi | (LongJump & TripleJump & Dive) | (Vault & Dive & NeutralThrow) | (LongJump & WallJump & Dive & NeutralThrow) | (SideFlip & WallJump & Dive & NeutralThrow) | (Vault & WallJump & NeutralThrow) | (FireBros & Dive),,human_route,casual;expert;advanced;advanced;advanced;advanced;advanced,true,editor,Created in graph editor.,"1,3,4,5,6,7,2",
edge_user_0146,Wooded Kingdom,overworld,ForestWorldHomeStage::checkpoint::obj447,ForestWorldHomeStage::checkpoint::obj3734,free,,human_route,casual,true,editor,Created in graph editor.,"1,3,4,5,6,7,2",
